"","Countryname","Country","EMERGING_RISK_HEALTH_AV","EMERGING_RISK_MACRO_FISCAL_AV","EMERGING_RISK_FRAGILITY_INSTITUTIONS_AV","OVERALL_HEALTH_AV","OVERALL_FOOD_SECURITY_AV","OVERALL_MACRO_FISCAL_AV","OVERALL_SOCIOECONOMIC_VULNERABILITY_AV","OVERALL_NATURAL_HAZARDS_AV","OVERALL_FRAGILITY_INSTITUTIONS_AV","OVERALL_FLAGS_AV","OVERALL_FLAGS_AV_MED","EMERGING_RISK_FRAGILITY_INSTITUTIONS_MULTIDIMENSIONAL_SQ","EMERGING_RISK_HEALTH_SQ_ALT","OVERALL_HEALTH_FILTER_10","OVERALL_FOOD_SECURITY_FILTER_10","OVERALL_MACRO_FISCAL_FILTER_10","OVERALL_SOCIOECONOMIC_VULNERABILITY_FILTER_10","OVERALL_NATURAL_HAZARDS_FILTER_10","OVERALL_FRAGILITY_INSTITUTIONS_FILTER_10","OVERALL_FLAGS_FILTER_10","OVERALL_FLAGS_FILTER_10_MED","OVERALL_HEALTH_FILTER_7","OVERALL_FOOD_SECURITY_FILTER_7","OVERALL_MACRO_FISCAL_FILTER_7","OVERALL_SOCIOECONOMIC_VULNERABILITY_FILTER_7","OVERALL_NATURAL_HAZARDS_FILTER_7","OVERALL_FRAGILITY_INSTITUTIONS_FILTER_7","OVERALL_FLAGS_FILTER_7","OVERALL_FLAGS_FILTER_7_MED","OVERALL_HEALTH_FILTER_7_5","OVERALL_FOOD_SECURITY_FILTER_7_5","OVERALL_MACRO_FISCAL_FILTER_7_5","OVERALL_SOCIOECONOMIC_VULNERABILITY_FILTER_7_5","OVERALL_NATURAL_HAZARDS_FILTER_7_5","OVERALL_FRAGILITY_INSTITUTIONS_FILTER_7_5","OVERALL_FLAGS_FILTER_7_5","OVERALL_FLAGS_FILTER_7_5_MED","OVERALL_HEALTH_GEO","OVERALL_FOOD_SECURITY_GEO","OVERALL_MACRO_FISCAL_GEO","OVERALL_SOCIOECONOMIC_VULNERABILITY_GEO","OVERALL_NATURAL_HAZARDS_GEO","OVERALL_FRAGILITY_INSTITUTIONS_GEO","OVERALL_FLAGS_GEO","OVERALL_FLAGS_GEO_MED","UNDERLYING_RISK_HEALTH","UNDERLYING_RISK_FOOD_SECURITY","UNDERLYING_RISK_MACRO_FISCAL","UNDERLYING_RISK_SOCIOECONOMIC_VULNERABILITY","UNDERLYING_RISK_NATURAL_HAZARDS","UNDERLYING_RISK_FRAGILITY_INSTITUTIONS","UNDERLYING_FLAGS","UNDERLYING_FLAGS_MED","EMERGING_RISK_HEALTH","EMERGING_RISK_FOOD_SECURITY","EMERGING_RISK_SOCIOECONOMIC_VULNERABILITY","EMERGING_RISK_MACRO_FISCAL","EMERGING_RISK_NATURAL_HAZARDS","EMERGING_RISK_FRAGILITY_INSTITUTIONS","EMERGING_FLAGS","EMERGING_FLAGS_MED","EMERGING_RISK_FRAGILITY_INSTITUTIONS_MULTIDIMENSIONAL","H_coefvar","M_coefvar","Fr_coefvar","NH_coefvar","F_coefvar","S_coefvar","RELIABILITY_SCORE_UNDERLYING_RISK","RELIABILITY_SCORE_EMERGING_RISK"
"124","Sierra Leone","SLE",1.20975965966804,4.44982394366197,NA,10,9.82057416267942,6.05551743577388,9.92857142857143,2.41666666666667,0,3,3.5,1.45239821715878,4.13392434926631,10,0,0,0,0,0,1,1,10,10,0,10,0,0,3,3,10,10,0,10,0,0,3,3,10,9.8189349347874,5.8387532765438,9.92831448793946,0,0,3,3.5,10,9.64114832535885,7.6612109278858,9.85714285714286,4.83333333333333,0,1,2.5,10,10,10,4.44982394366197,0,0,3,3,2.109460581206,1.94458570033025,NA,NA,NA,NA,NA,0,0.3
"125","Tanzania","TZA",0.267716202641073,2.46919014084507,NA,9.33153846153846,6.35645933014354,4.35759531654609,7.71428571428572,3.41666666666667,0,2,2.5,1.25354126095115,7.83848561323448,0,0,0,0,0,0,0,0,10,0,0,10,0,0,2,2,10,0,0,10,0,0,2,2,9.32564701818015,5.39803260279717,3.92715709326353,7.68114574786861,0,0,2,2.5,9,9.71291866028708,6.24600049224711,8.42857142857143,6.83333333333333,0,0,1.5,9.66307692307692,3,7,2.46919014084507,0,0,0,1,1.57136569290699,2.44885203325751,NA,NA,NA,NA,NA,0,0.3
"126","Togo","TGO",2.01997180862615,2.46919014084507,NA,9.875,4.84210526315789,4.05301741844124,6.72048499109643,1.66666666666666,0,1,1.5,1.25354126095115,7.9315616987926,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,10,0,0,0,0,0,1,1,9.87420882906575,2.94689845877251,3.73074273421934,6.37178245697499,0,0,1,1.5,9.75,8.68421052631579,5.63684469603741,8.85714285714286,3.33333333333333,0,0,1.5,10,1,4.58382712504999,2.46919014084507,0,0,1,1,1.57136569290699,0.788982499099936,NA,NA,NA,NA,NA,0,0.3
"127","Turkey","TUR",1.43553440018595,9.99559859154929,NA,4.59637399778564,2.72727272727273,7.62855243384996,2.85714285714285,4.33333333333333,0.519612269518295,1,1,1.79526907585,6.66539420857557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59380593614527,1.50755672288882,7.25202762841669,2.85356919363402,0,0,1,1,4.75,0.454545454545453,5.26150627615063,2.71428571428571,8.66666666666667,0,0,0.5,4.44274799557127,5,3,9.99559859154929,0,1.03922453903659,0,0.5,3.22299105470332,1.37182334396218,NA,1.73205080756888,NA,NA,NA,0,0.3
"128","Turkmenistan","TKM",NA,2.42517605633804,NA,6.12769230769231,NA,6.21258802816902,4.57142857142857,5.75,0,0,1.5,1.24791733600313,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93814267776874,NA,4.92460765578136,3.87298334620741,5.61248608016091,0,0,1,7.64,3.27751196172249,10,2.14285714285714,4.5,0,1,1.5,4.61538461538462,NA,7,2.42517605633804,7,0,0,1,1.55729767749716,NA,NA,NA,1.4142135623731,NA,NA,0,0.6
"129","Tuvalu","TUV",NA,NA,NA,4.84,NA,NA,NA,6.66666666666667,5,0,1,3.16227766016838,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.77350269189625,0,0,0.5,9.68,NA,NA,8,3.33333333333333,10,1,2,0,NA,NA,NA,10,0,1,1,1,NA,NA,NA,1.4142135623731,NA,NA,0.2,0.8
"130","Uzbekistan","UZB",1.40069620640663,7.09066901408449,NA,6.34777777777778,NA,8.54533450704225,5.46099281311035,7,0,2,3,1.6318183155401,6.08211454885528,0,0,0,0,0,0,0,0,0,0,10,0,10,0,2,2,5,0,10,0,10,0,2,2.5,6.29814787589706,NA,8.42061103132338,5.40970156417226,7,0,2,3,7.14,3.25358851674641,10,4.71428571428571,7,0,1,2,5.55555555555555,NA,6.20769991193499,7.09066901408449,7,0,0,1,2.66283101493213,1.11881661921228,NA,NA,1.4142135623731,NA,NA,0,0.4
"131","Vanuatu","VUT",0.210049344626355,NA,NA,8.65307692307692,NA,NA,7.35714285714286,3.83333333333333,0,2,2,1,3.16227766016838,0,0,0,0,0,0,0,0,10,0,0,10,0,0,2,2,10,0,0,10,0,0,2,2,8.65214602103032,NA,NA,7.34846922834954,0,0,2,2,8.78,8.22966507177034,NA,7.71428571428572,7.66666666666667,0,0,2,8.52615384615385,NA,7,NA,0,0,0,1,1,1.54919333848297,NA,NA,NA,NA,NA,0,0.5
"132","Australia","AUS",0.129021822689957,6.82658450704226,NA,1.60730769230769,NA,3.41329225352113,3.85714285714286,3.16666666666667,0,0,0,1.61640754029762,3.16227766016838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860902924930475,NA,0,2.23606797749979,0,0,0,0,0.25,0.885167464114833,0,0.714285714285714,6.33333333333333,0,0,0,2.96461538461539,NA,7,6.82658450704226,0,0,0,0.5,2.61277333633101,2.38397297510342,NA,NA,NA,NA,NA,0,0.4
"133","Austria","AUT",1.14490724089056,3.92165492957746,NA,4.85882185346173,1.5,2.2411006619337,1.71428571428571,4.75,0,0,0,1.40723732044466,8.49567166675094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24783583337547,0,1.48265624148823,1.13389341902768,4.18330013267038,0,0,0,2.5,0,0.560546394289934,0.428571428571429,2.5,0,0,0,7.21764370692347,3,3,3.92165492957746,7,0,0,1,1.98031687605228,2.12458773787736,NA,NA,1.4142135623731,NA,NA,0,0.3
"134","Belgium","BEL",1.65829115807373,9.29137323943663,NA,4.38516600012639,1.5,5.63356503468263,5.21428571428571,4.16666666666667,2.5,0,1,2.61073311367488,8.2282027200676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67976412294397,0,4.28456463800384,2.07019667802706,3.05505046330389,0,0,0,2,0,1.97575682992863,0.428571428571429,1.33333333333333,0,0,0,6.77033200025279,3,10,9.29137323943663,7,5,1,2,6.81592739083855,1.24009517098468,NA,1.73205080756888,1.4142135623731,NA,NA,0,0.3
"135","Chile","CHL",2.13992913089806,6.65052816901409,NA,6.25,4.21052631578948,3.32526408450705,6.07142857142857,7.83333333333333,0,1,2,1.60588349427708,8.48478689564745,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,10,0,1,1,5,4.13585095934256,0,4.62910049886275,7.78888096369862,0,1,1.5,2.5,3.42105263157895,0,2.14285714285714,8.66666666666667,0,0,0.5,10,5,10,6.65052816901409,7,0,2,2.5,2.57886179719156,1.14316731277325,NA,NA,1.73205080756888,NA,0.764749222389824,0,0.2
"136","Cuba","CUB",2.90346115271231,10,NA,8.48,NA,10,1.57142857142857,3.83333333333333,0,2,2,1.77827941003892,7.37545286171108,0,0,10,0,0,0,1,1,0,0,10,0,0,0,1,1,5,0,10,0,0,0,1,1.5,8.34266144584568,NA,10,0,0,0,2,2,6.96,4.33014354066986,10,3.14285714285714,7.66666666666667,0,1,1.5,10,NA,0,10,0,0,2,2,3.16227766016838,0.754162256848331,NA,NA,NA,NA,NA,0,0.4
"137","Czech Republic","CZE",0.795707693331898,0,NA,6.8,1.5,1.26784395766675,3.71428571428571,0.583333333333335,0,0,0.5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1.73205080756888,0,0,0,0.5,3.6,0,2.5356879153335,0.428571428571429,1.16666666666667,0,0,0,10,3,7,0,0,0,1,1.5,1,2.24082581407334,NA,NA,NA,NA,NA,0,0.3
"138","Dominican Republic","DOM",1.434019335042,7.97095070422536,NA,5.64829171671587,3.79665071770335,6.72390754507355,6.17857142857143,4.75,0,0,1.5,1.68026403164347,7.04030072754832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60577728490503,3.71212934933848,6.60725480316217,6.03560862122218,0,0,0,1.5,6.34,4.5933014354067,5.47686438592173,4.85714285714286,9.5,0,0,0.5,4.95658343343174,3,7.5,7.97095070422536,0,0,0,1,2.82328721603477,1.24094043276615,NA,NA,NA,NA,1.70080379938835,0,0.3
"139","Estonia","EST",1.38349912375156,7.48679577464789,NA,6.3,2.6244019138756,4.31594280487255,4.35047619047619,0,0,0,0.5,1.65414660016205,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09901951359278,2.59738550917141,2.92797775589196,2.38846434027429,0,0,0,0.5,2.6,2.2488038277512,1.14508983509722,0.714285714285714,0,0,0,0,10,3,7.98666666666667,7.48679577464789,0,0,1,2,2.73620097482767,2.13823940626317,NA,NA,NA,NA,NA,0,0.3
"140","Iceland","ISL",0.197349553989436,4.40580985915493,NA,4.95846153846154,2.77511961722488,3.63380574178519,4.32285714285714,1,0,0,0,1.44879332905921,3.16227766016838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95364667539131,1.65867301547014,3.55085254717726,1.54550038129126,0,0,0,0,4.74,0.55023923444976,2.86180162441546,0.285714285714286,2,0,0,0,5.17692307692308,5,8.36,4.40580985915493,0,0,0,0.5,2.09900211032646,1.54919333848297,NA,NA,NA,NA,NA,0,0.2
"141","India","IND",1.27045895308661,2.02904929577465,NA,5.45786349612055,NA,2.91613675716619,7.88571428571428,5,1.23543680081118,1,2,1.49635893753591,6.64509367295984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.5,5.35744579529901,NA,2.77793618039321,7.77541914350235,0,0,1,1.5,6.5,7.17703349282297,3.80322421855772,6.57142857142857,10,0,1,1.5,4.41572699224109,NA,9.2,2.02904929577465,0,2.47087360162236,0,0.5,2.2390900699436,1.50941513459282,NA,1.73205080756888,NA,NA,NA,0,0.3
"142","Ireland","IRL",1.53971160615733,7.44278169014085,NA,3.36952,0.5,3.72169849951295,5.28571428571429,1,0,0,0.5,1.65171008360641,6.45603263555604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25539552128463,0,0.0676728136218843,2.39045721866879,0,0,0,0,2.5,0,0.000615308885059562,0.571428571428571,2,0,0,0,4.23904,1,10,7.44278169014085,0,0,1,1.5,2.72814620028708,1.07590668320272,NA,NA,NA,NA,NA,0,0.3
"143","Israel","ISR",2.30344227241068,1.80897887323944,NA,7.27,0.5,1.87390858503223,4,3,5,1,1.5,2.06233101791192,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73795221116921,0,1.87278336109225,2.64575131106459,0,0,0,0.5,4.54,0,1.93883829682501,1,6,0,0,0,10,1,7,1.80897887323944,0,10,2,2.5,4.2532092274416,1.37775988729264,NA,1.73205080756888,NA,NA,NA,0,0.3
"144","Italy","ITA",1.31864320086806,0,NA,6.23152926407285,0.5,0.603310361801625,5.42857142857143,6.91666666666667,0,0,1.5,1,9.72782531100641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.5,5.32814935830792,0,0,2.9277002188456,6.91616464041547,0,0,1,3,0,1.20662072360325,0.857142857142856,6.83333333333333,0,0,0,9.4630585281457,1,10,0,7,0,1,2,1,2.10985416178254,NA,NA,1.73205080756888,NA,NA,0,0.2
"145","Japan","JPN",0.979828655229245,1.36883802816901,NA,3.49599777444205,1.58851674641149,0.737027923757162,1.78571428571429,5,0,0,0.5,1.08165314034204,7.03704167167148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17837551584509,1.47547737794348,0.379507776416876,1.30930734141595,0,0,0,0,2.04,2.17703349282297,0.105217819345313,0.571428571428571,10,0,1,1,4.9519955488841,1,3,1.36883802816901,0,0,0,0,1.1699735160118,1.89748539380485,NA,NA,NA,NA,NA,0,0.2
"146","Jordan","JOR",1.6052526433566,3.78961267605633,NA,7.875,NA,3.63951468161665,7.57142857142857,2.58333333333333,0,2,2,1.39523931760057,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,1,7.58287544405155,NA,3.63641825286481,7.17137165600636,0,0,2,2,5.75,2.53588516746411,3.48941668717697,5.14285714285714,5.16666666666667,0,0,0,10,NA,10,3.78961267605633,0,0,2,2,1.94669275337849,1.68978900191243,NA,NA,NA,NA,NA,0,0.4
"147","Latvia","LVA",1.92436151364751,0,NA,6.75,0.966507177033493,1.7816268766921,3.88904761904762,0.916666666666665,0,0,0.5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91607978309962,0.965926681517281,0,3.12303271409912,0,0,0,0.5,3.5,0.933014354066986,3.5632537533842,1.57142857142857,1.83333333333333,0,0,0,10,1,6.20666666666667,0,0,0,1,1,1,1.67234707374376,NA,NA,NA,NA,NA,0,0.3
"148","Liberia","LBR",1.70789322751564,8.19102112676056,NA,8.7453195936176,9.86842105263158,8.84907935491363,9.62100320125534,2.5,0,4,4,1.69174348054708,4.6455755940105,0,0,0,0,0,0,0,0,10,10,10,10,0,0,4,4,10,10,10,10,0,0,4,4,8.65484788268124,9.8675438206593,8.82457731553861,9.61353545919017,0,0,4,4,10,9.73684210526316,9.5071375830667,10,5,0,2,3,7.4906391872352,10,9.24200640251068,8.19102112676056,0,0,1,2.5,2.86199600397355,1.19310194614542,NA,NA,NA,NA,NA,0,0.3
"149","Lithuania","LTU",1.40854277775666,2.51320422535211,NA,6.5,2.63636363636363,1.80453467482225,4.96952380952381,0.583333333333335,0,0,0.5,1.25909049468296,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47722557505166,2.61116483933547,1.65955803176258,3.3355230902685,0,0,0,0.5,3,2.27272727272727,1.0958651242924,1.28571428571429,1.16666666666667,0,0,0,10,3,8.65333333333333,2.51320422535211,0,0,1,1.5,1.58530887380097,2.03557582860725,NA,NA,NA,NA,NA,0,0.3
"150","Netherlands","NLD",1.80527610122798,6.12235915492958,NA,4.97480669124732,1.5,3.28915151937963,5.14285714285714,0.833333333333335,0,0,0.5,1.57300354270353,9.32717180204945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29765321526056,0,1.67076396037825,1.69030850945703,0,0,0,0,1.25,0,0.455943883829683,0.285714285714286,1.66666666666667,0,0,0,8.69961338249464,3,10,6.12235915492958,0,0,1,1.5,2.47434014535787,1.31442292054362,NA,NA,NA,NA,NA,0,0.3
"151","New Zealand","NZL",0.128650337665864,2.46919014084508,NA,4.83692307692307,NA,1.37950031285424,2.81071428571429,2.91666666666667,0,0,0,1.25354126095115,3.16227766016838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55151707591081,NA,0.845929779555159,1.69873902813654,0,0,0,0,3.2,1.84210526315789,0.2898104848634,0.571428571428571,5.83333333333333,0,0,0,6.47384615384615,NA,5.05000000000001,2.46919014084508,0,0,0,0,1.57136569290699,2.30763084318173,NA,NA,NA,NA,NA,0,0.4
"152","North Macedonia","MKD",NA,0,NA,3.227,4.30622009569378,1.35091065714989,1.64285714285714,2.33333333333333,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30127629656426,4.24996481831765,0,0,0,0,0,0,6.18,3.61244019138756,2.70182131429978,3.28571428571428,4.66666666666667,0,0,0,0.274000000000001,5,0,0,0,0,0,0,1,1.45213887086148,NA,NA,NA,NA,NA,0,0.3
"153","Philippines","PHL",1.57414850450002,0.444542253521123,NA,5.52439936645052,NA,2.87763662023829,7.71428571428572,10,1.89157708174108,2,2.5,1.13878508773235,6.55652250274567,0,0,0,0,10,0,1,1,0,0,0,0,10,0,1,1,0,0,0,5,10,0,1,1.5,5.38673291031604,NA,1.53650392800853,7.36788397613007,10,0,2,2.5,6.75,7.20095693779904,5.31073098695545,5.42857142857143,10,0,1,1.5,4.29879873290103,NA,10,0.444542253521123,10,3.78315416348216,2,2,1.29683147604158,1.24905723703805,NA,1.04115002297807,1.73205080756888,NA,0.636943436819177,0,0.3
"154","Portugal","PRT",2.09658001925006,10,NA,5.61466,1.5,6.43397735663303,5.14142857142858,2,0,0,1.5,1.77827941003892,5.89539804787555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29635194089125,0,5.35532885382967,3.23198302682955,0,0,0,0.5,2,0,2.86795471326606,1.14285714285714,4,0,0,0,9.22932,3,9.14000000000001,10,0,0,1,2,3.16227766016838,0.922395492341498,NA,NA,NA,NA,NA,0,0.3
"155","Qatar","QAT",1.3022948260305,0.0924295774647899,NA,6.56379533333015,0.5,1.40635507915819,5.85714285714286,0.416666666666667,0,0,1,0.551382200054018,8.58346705397085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,6.51439346677519,0,0.501432333095689,4.14039335605413,0,0,0,0.5,5.76,0,2.72028058085159,1.71428571428572,0.833333333333334,0,0,0,7.3675906666603,1,10,0.0924295774647899,0,0,1,1.5,0.30402233053641,1.80237282082049,NA,NA,NA,NA,NA,0,0.3
"156","Saint Kitts and Nevis","KNA",NA,NA,NA,8.19368,2.50956937799043,NA,NA,1.5,0,1,1,1,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,10,0,0,0,0,0,1,1,8.17408549013282,2.00477897933435,NA,NA,0,0,1,1,8.76,4.01913875598086,NA,2.57142857142857,3,0,0,0.5,7.62736,1,NA,NA,0,0,0,0.5,1,2.23606797749979,NA,NA,NA,NA,NA,0,0.4
"157","Saint Vincent and the Grenadines","VCT",NA,NA,NA,4.08628,2.73684210526316,NA,NA,1.33333333333334,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39101317436772,2.11510855762212,NA,NA,0,0,0,0,7.4,4.47368421052632,NA,4.71428571428571,2.66666666666667,0,0,0.5,0.77256,1,NA,NA,0,0,0,0,1,2.23125339199319,NA,NA,NA,NA,NA,0,0.4
"158","Singapore","SGP",0.713673084837468,5.11003521126761,NA,1.68555555555555,1.5,2.55501760563381,1.64285714285714,5,0,0,0.5,1.50350879590108,3.16227766016838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58464857653396,0,0,0.925820099772552,0,0,0,0,2.26,0,0,0.285714285714286,0,0,0,0,1.11111111111111,3,3,5.11003521126761,10,0,1,1,2.26053869935191,2.27680299781708,NA,NA,1.4142135623731,NA,NA,0,0.3
"159","Slovenia","SVN",1.31914996373191,0,NA,5.875,1.60765550239234,0.929424070883585,1.30785714285714,5.5,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18330013267038,0.803699579665232,0,0.815913160645351,5.29150262212918,0,0,0.5,1.75,0.21531100478469,1.85884814176717,0.285714285714286,4,0,0,0,10,3,2.33,0,7,0,1,1.5,1,2.18588124494198,NA,NA,1.4142135623731,NA,NA,0,0.3
"160","Sweden","SWE",1.38686620259712,6.91461267605635,NA,4.73601629202656,2.27751196172249,3.45730633802818,2.75595238095238,0.083333333333333,0,0,0,1.62159338663654,9.47208138903647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11802178742962,2.15987772115342,0,1.47599845141227,0,0,0,0,0.5,1.55502392344497,0,0.428571428571429,0.166666666666666,0,0,0,8.97203258405311,3,5.08333333333333,6.91461267605635,0,0,0,0.5,2.62956511158335,2.05359637379134,NA,NA,NA,NA,NA,0,0.3
"161","Switzerland","CHE",1.11547632994667,0.0484154929577443,NA,2.36617903637802,0.5,0.0242077464788721,2.22428571428571,4.58333333333333,0,0,0,0.469079106814883,6.42834198900155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57461577651617,0,0,1.31257652838116,3.89444048184931,0,0,0,0.600000000000001,0,0,0.428571428571429,2.16666666666667,0,0,0,4.13235807275604,1,4.02,0.0484154929577443,7,0,0,0.5,0.220035208450248,1.89382462303511,NA,NA,1.4142135623731,NA,NA,0,0.3
"162","Thailand","THA",2.40954832979799,2.90933098591549,NA,4.34710393927088,2.28229665071771,2.58406495148592,3.16666666666667,4.33333333333333,0,0,0,1.30601535525066,6.27341686909923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3444142819761,1.88801305647906,2.56351198170487,3.16227766016838,0,0,0,0,4.5,3.56459330143541,2.25879891705636,3,8.66666666666667,0,0,0.5,4.19420787854175,1,3.33333333333333,2.90933098591549,0,0,0,0,1.70567610815052,0.600903284061179,NA,NA,NA,NA,NA,0,0.3
"163","Tonga","TON",NA,NA,NA,8.33615384615385,NA,NA,7.21428571428572,7,0,3,3,1,10,0,0,0,0,0,0,0,0,10,0,0,10,10,0,3,3,10,0,0,10,10,0,3,3,8.31125279828036,NA,NA,7.21110255092798,7,0,3,3,8.98,4.52153110047847,NA,7.42857142857143,7,0,0,1.5,7.69230769230769,NA,7,NA,7,0,0,1.5,1,NA,NA,NA,1.4142135623731,NA,NA,0,0.7
"164","United States of America","USA",2.25551896080722,0,NA,5.625,2.59569377990431,1.34475756829929,5.64285714285715,8.16666666666666,5,1,2.5,1.77827941003892,8.21709738131539,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,10,0,1,1,3.53553390593274,0.978231976089038,0,3.58568582800319,8.08290376865476,0,1,1,1.25,0.191387559808613,2.68951513659858,1.28571428571429,9.33333333333333,0,0,0.5,10,5,10,0,7,10,3,3.5,3.16227766016838,1.16578070197469,NA,1.73205080756888,1.73205080756888,NA,NA,0,0.2
"165","Uruguay","URY",2.58368181526338,1.89700704225353,NA,7.87,NA,3.97613089006598,4.99992634377171,0.583333333333335,0,1,1,1.17359225774826,8.56997504368423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,7.57627876995033,NA,3.38922718040476,4.3705448187688,0,0,1,1,5.74,3.13397129186603,6.05525473787842,2.57142857142857,1.16666666666667,0,0,0,10,NA,7.42842411611486,1.89700704225353,0,0,1,1.5,1.37731878744666,1.112357148684,NA,NA,NA,NA,0.674216890801638,0,0.4
"166","Benin","BEN",0.47827564753969,0.708626760563384,NA,7.83461538461539,5.80622009569378,3.22811352795583,6.07142857142857,5.08333333333333,5,1,3,1.63156502592199,4.82783578559462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,7.65556609975332,5.08304245252415,2.0181435474975,5.23722936566382,4.70814896394185,0,1,2,9.5,8.61244019138756,5.74760029534827,9.14285714285714,3.16666666666667,0,0,1.5,6.16923076923077,3,3,0.708626760563384,7,10,1,1.5,2.66200443381183,1.87959571642888,NA,1.73205080756888,1.4142135623731,NA,NA,0,0.3
"167","Canada","CAN",NA,7.31073943661972,NA,2.02423280627771,1.91866028708134,3.90180092677651,5.28571428571429,2.83333333333333,0,0,0.5,1.64433509623734,6.36275538784528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58491694498104,1.89820670852834,2.39045721866879,0,0,0,0,0,0.837320574162678,0.492862416933303,0.571428571428571,5.66666666666667,0,0,0,4.04846561255541,3,10,7.31073943661972,0,0,1,1.5,2.70383790871785,1.83835273600275,NA,NA,NA,NA,NA,0,0.4
"168","Costa Rica","CRI",2.43286031852305,4.44982394366197,NA,7.49,2.19856459330143,3.55121027357846,6.57142857142857,7.66666666666667,0,2,2.5,1.45239821715878,8.59206826637108,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,10,0,1,1,7.05691150575094,1.84313026848426,3.43563500376689,5.60611910581388,7.63762615825973,0,2,2.5,4.98,3.39712918660287,2.65259660349496,3.14285714285714,8.33333333333333,0,0,0.5,10,1,10,4.44982394366197,7,0,2,2.5,2.109460581206,1.18135253715181,NA,NA,1.4142135623731,NA,0.60398675482166,0,0.3
