"","Countryname","Country","EMERGING_RISK_HEALTH_AV","EMERGING_RISK_MACRO_FISCAL_AV","EMERGING_RISK_FRAGILITY_INSTITUTIONS_AV","OVERALL_HEALTH_AV","OVERALL_FOOD_SECURITY_AV","OVERALL_MACRO_FISCAL_AV","OVERALL_SOCIOECONOMIC_VULNERABILITY_AV","OVERALL_NATURAL_HAZARDS_AV","OVERALL_FRAGILITY_INSTITUTIONS_AV","OVERALL_FLAGS_AV","OVERALL_FLAGS_AV_MED","EMERGING_RISK_FRAGILITY_INSTITUTIONS_MULTIDIMENSIONAL_SQ","EMERGING_RISK_HEALTH_SQ_ALT","OVERALL_HEALTH_FILTER_10","OVERALL_FOOD_SECURITY_FILTER_10","OVERALL_MACRO_FISCAL_FILTER_10","OVERALL_SOCIOECONOMIC_VULNERABILITY_FILTER_10","OVERALL_NATURAL_HAZARDS_FILTER_10","OVERALL_FRAGILITY_INSTITUTIONS_FILTER_10","OVERALL_FLAGS_FILTER_10","OVERALL_FLAGS_FILTER_10_MED","OVERALL_HEALTH_FILTER_7","OVERALL_FOOD_SECURITY_FILTER_7","OVERALL_MACRO_FISCAL_FILTER_7","OVERALL_SOCIOECONOMIC_VULNERABILITY_FILTER_7","OVERALL_NATURAL_HAZARDS_FILTER_7","OVERALL_FRAGILITY_INSTITUTIONS_FILTER_7","OVERALL_FLAGS_FILTER_7","OVERALL_FLAGS_FILTER_7_MED","OVERALL_HEALTH_FILTER_7_5","OVERALL_FOOD_SECURITY_FILTER_7_5","OVERALL_MACRO_FISCAL_FILTER_7_5","OVERALL_SOCIOECONOMIC_VULNERABILITY_FILTER_7_5","OVERALL_NATURAL_HAZARDS_FILTER_7_5","OVERALL_FRAGILITY_INSTITUTIONS_FILTER_7_5","OVERALL_FLAGS_FILTER_7_5","OVERALL_FLAGS_FILTER_7_5_MED","OVERALL_HEALTH_GEO","OVERALL_FOOD_SECURITY_GEO","OVERALL_MACRO_FISCAL_GEO","OVERALL_SOCIOECONOMIC_VULNERABILITY_GEO","OVERALL_NATURAL_HAZARDS_GEO","OVERALL_FRAGILITY_INSTITUTIONS_GEO","OVERALL_FLAGS_GEO","OVERALL_FLAGS_GEO_MED","UNDERLYING_RISK_HEALTH","UNDERLYING_RISK_FOOD_SECURITY","UNDERLYING_RISK_MACRO_FISCAL","UNDERLYING_RISK_SOCIOECONOMIC_VULNERABILITY","UNDERLYING_RISK_NATURAL_HAZARDS","UNDERLYING_RISK_FRAGILITY_INSTITUTIONS","UNDERLYING_FLAGS","UNDERLYING_FLAGS_MED","EMERGING_RISK_HEALTH","EMERGING_RISK_FOOD_SECURITY","EMERGING_RISK_SOCIOECONOMIC_VULNERABILITY","EMERGING_RISK_MACRO_FISCAL","EMERGING_RISK_NATURAL_HAZARDS","EMERGING_RISK_FRAGILITY_INSTITUTIONS","EMERGING_FLAGS","EMERGING_FLAGS_MED","EMERGING_RISK_FRAGILITY_INSTITUTIONS_MULTIDIMENSIONAL","H_coefvar","M_coefvar","Fr_coefvar","NH_coefvar","F_coefvar","S_coefvar","RELIABILITY_SCORE_UNDERLYING_RISK","RELIABILITY_SCORE_EMERGING_RISK"
"75","Bulgaria","BGR",2.05080736445725,2.95334507042253,NA,6.346,3.70813397129186,2.7045214153491,6.35714285714285,2.16666666666667,0,0,1,1.31092712058552,8.59912643102679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1743469290282,3.47582216359218,2.6930508488994,5.20988072251727,0,0,0,1,4.88,2.41626794258373,2.45569776027566,2.71428571428571,4.33333333333333,0,0,0,7.812,5,10,2.95334507042253,0,0,1,1.5,1.71852991548664,136.276409530176,NA,NA,NA,NA,59.7980499394032,0,0.3
"76","Cyprus","CYP",1.66244079312817,0,NA,6.25884905611173,1.5645933014354,2.05851587496924,1.97523809523809,2.75,0,0,0.5,1,8.43664513430751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,6.19964271599636,1.45917326005886,0,1.62832078271714,0,0,0,0.5,5.4,2.12918660287081,4.11703174993847,0.857142857142856,5.5,0,0,0,7.11769811222346,1,3.09333333333333,0,0,0,0,0.5,1,129.37909891819,NA,NA,NA,NA,NA,0,0.3
"77","Djibouti","DJI",0.950659790516903,5.63820422535212,NA,6.94,6.6267942583732,5.61906519414296,5.48816697684907,6.16666666666667,0,0,2.5,1.54093812612329,4.81235837061384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.5,6.50439851177647,6.42401296571949,5.619032599435,4.80339430905653,6.05530070819498,0,0,2,9.36,8.25358851674641,5.5999261629338,8.14285714285714,7.33333333333333,0,0,2,4.52,5,2.833476810841,5.63820422535212,5,0,0,0,2.37449030854037,193.801107614579,NA,NA,NA,NA,NA,0,0.3
"78","Ecuador","ECU",1.41952485803398,10,NA,5.92841297816148,4.07177033492823,7.81842234801871,7.42857142857143,8.41666666666666,0,3,3.5,1.77827941003892,8.43019925999556,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,10,0,1,1,5.81011387948068,3.92818304175981,7.50789231145294,6.9693205243717,8.29658564310243,0,2,3,4.75,5.14354066985646,5.63684469603741,4.85714285714286,9.83333333333333,0,0,0.5,7.10682595632296,3,10,10,7,0,2,3,3.16227766016838,123.417649582143,NA,NA,141.42135623731,NA,104.761904761905,0,0.3
"79","Equatorial Guinea","GNQ",NA,5.77024647887324,NA,5.08146,5.20334928229665,7.13106220079522,NA,1.58333333333334,0,1,2,1.54988184536555,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27640119084872,5.19937427225301,7.00001633445097,NA,0,0,1,1.5,10,5.4066985645933,8.49187792271721,6.14285714285714,3.16666666666667,0,1,1.5,0.162920000000002,5,NA,5.77024647887324,0,0,0,0,2.40213373459373,221.340201629161,NA,NA,NA,NA,NA,0,0.4
"80","Fiji","FJI",1.49021247116436,NA,NA,9.43,2.95215311004785,NA,7.28571428571428,7.41666666666667,0,3,3,1,3.16227766016838,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,10,0,0,0,0,0,1,1,9.41275730060007,2.21456682448186,NA,6.76123403782813,6.95221787153807,0,1,2,8.86,4.90430622009569,NA,4.57142857142857,4.83333333333333,0,0,0.5,10,1,10,NA,10,0,3,3,1,224.107524022265,NA,NA,141.42135623731,NA,NA,0,0.4
"81","Greece","GRC",2.01823133147215,7.09066901408451,NA,5.929,1.55980861244019,5.6346158262645,4.6802380952381,4.08333333333333,0,0,1,1.6318183155401,6.71742394125076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28923434912843,0.599042297873154,5.44323475736897,2.69973543677365,0,0,0,1,3.25,0.119617224880383,4.1785626384445,0.857142857142856,8.16666666666667,0,0,0.5,8.608,3,8.50333333333334,7.09066901408451,0,0,0,1.5,2.66283101493214,116.642189805571,NA,NA,NA,NA,NA,0,0.3
"82","Guyana","GUY",1.32301312218669,9.64348591549297,NA,8.734,NA,6.39416481351808,3.07142857142857,2.33333333333333,0,1,1.5,1.76221345398424,2.42385026127398,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,10,0,0,0,0,0,1,1,8.66771480841404,NA,5.50701879774288,0,0,0,1,1.5,7.66,4.66507177033493,3.1448437115432,6.14285714285714,4.66666666666667,0,0,0.5,9.808,NA,0,9.64348591549297,0,0,0,1,3.10539625740307,136.218139523443,NA,NA,NA,NA,NA,0,0.4
"83","Hungary","HUN",1.94775470934792,1.36883802816901,NA,6.75,2.96650717703349,2.59833730106457,5.25571428571428,2.16666666666667,0,0,1,1.08165314034204,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91607978309962,2.15987772115343,2.28903653707249,3.74814239705103,0,0,0,0.5,3.5,0.933014354066986,3.82783657396013,1.57142857142857,4.33333333333333,0,0,0,10,5,8.94,1.36883802816901,0,0,1,1.5,1.1699735160118,138.30760215944,NA,NA,NA,NA,NA,0,0.3
"84","Kazakhstan","KAZ",1.60295491509367,9.29137323943663,NA,5.72074836710562,NA,8.13787219687805,5.71428571428572,2.5,0,1,2,1.74590245865098,7.47094152982825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71905331873011,NA,8.05570600490963,3.77964473009227,0,0,1,1.5,5.86,1.26794258373206,6.98437115431947,1.42857142857143,5,0,0,0,5.58149673421125,NA,10,9.29137323943663,0,0,1,1.5,3.04817539512355,148.409273641466,NA,NA,NA,NA,59.8676231588465,0,0.4
"85","Malaysia","MYS",2.73726099500863,2.16109154929577,NA,5.81864,NA,1.08054577464789,5.03527875037605,3.25,0,0,1,1.21246243297593,5.59740015552807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09036737377569,NA,0,4.39129529748218,0,0,0,0.5,3,2.3444976076555,0,2.57142857142857,6.5,0,0,0,8.63728,NA,7.49912892932354,2.16109154929577,0,0,0,1,1.47006515137791,72.9956009393252,NA,NA,NA,NA,102.52345203914,0,0.4
"86","Nicaragua","NIC",0.885465924161509,3.4375,NA,8.10538461538462,4.89712918660287,4.90943422348019,8.57142857142857,4.66666666666667,0,2,2,1.36163490766575,7.93767220446827,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,5,0,0,10,0,0,1,1.5,7.94480962641648,4.51472868726541,4.6835834610292,8.45154254728516,0,0,2,2,6.5,6.79425837320574,6.38136844696038,7.14285714285714,9.33333333333333,0,0,1,9.71076923076923,3,10,3.4375,0,0,1,1.5,1.85404962177392,159.413795425525,NA,NA,NA,NA,59.9517374976882,0,0.2
"87","Oman","OMN",2.02613485189603,2.46919014084507,NA,5.58652,3.11483253588516,2.90238980337848,4.85714285714285,6.83333333333333,0,0,1,1.25354126095115,6.67856582580081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.5,5.58270142493757,3.11271508739733,2.86987885164798,4.35889894354067,6.83130051063973,0,0,1,5.38,3.22966507177033,3.33558946591189,2.71428571428571,6.66666666666667,0,0,0,5.79304,3,7,2.46919014084507,7,0,0,1,1.57136569290699,76.2754065809567,NA,NA,141.42135623731,NA,NA,0,0.3
"88","Palau","PLW",NA,NA,NA,4.81,NA,NA,NA,1.83333333333334,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,9.62,NA,NA,4,3.66666666666667,0,0,0.5,0,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0.2,0.8
"89","Poland","POL",1.88290041221563,0.444542253521117,NA,5.96689519051539,1.89473684210526,1.25322116367909,5.42857142857143,1.08333333333334,0,0,1,0.816541498907863,9.4940983674232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13032824608815,1.53896752812773,0.957393182218721,2.9277002188456,0,0,0,0.5,2.92,0.789473684210526,2.06190007383707,0.857142857142856,2.16666666666667,0,0,0,9.01379038103079,3,10,0.444542253521117,0,0,1,1.5,0.666740019438699,140.729305465974,NA,NA,NA,NA,89.0506807388387,0,0.3
"90","Saint Lucia","LCA",NA,NA,NA,7.31615384615385,1,NA,6.61553078606015,1.33333333333334,0,1,1.5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,7.30647763184254,1,NA,6.29181164033444,0,0,1,1.5,6.94,NA,NA,4.57142857142857,2.66666666666667,0,0,0,7.69230769230769,1,8.65963300069173,NA,0,0,0,1,1,164.494502413696,NA,NA,NA,NA,NA,0.2,0.4
"91","Solomon Islands","SLB",NA,NA,NA,9.74538461538462,NA,NA,7.76254213423955,4,5,2,2.5,3.16227766016838,8.16260773590352,0,0,0,0,0,0,0,0,10,0,0,10,0,0,2,2,10,0,0,10,0,0,2,2,9.74471059679992,NA,NA,7.74489194797227,0,0,2,2,9.86,9.13875598086125,NA,8.28571428571428,8,10,1,3,9.63076923076923,NA,7.23936998276483,NA,0,0,0,1,1,200,NA,NA,NA,NA,NA,0,0.6
"92","United Arab Emirates","ARE",2.08742834523242,0,NA,7.33,3.03827751196172,1.52012060054147,3.71428571428571,2.66666666666667,2.5,1,1,1.49534878122122,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82641926635041,2.32008084333654,0,1.73205080756888,0,0,0,0.5,4.66,1.07655502392344,3.04024120108294,0.428571428571429,5.33333333333333,0,0,0,10,5,7,0,0,5,1,1.5,2.23606797749979,105.086384820316,NA,173.205080756888,NA,NA,NA,0,0.3
"93","Azerbaijan","AZE",1.37189509735702,9.73151408450705,NA,5.64361727099856,3.61722488038277,8.59791308458678,4.7502380952381,6.75,5,1,2.5,3.14083487001808,6.4243556423949,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,10,0,5,0,1,1.5,5.43608308625792,3.56417582090119,8.52285504881365,4.66552707174044,6.74536878161602,0,1,2,7.16,4.23444976076555,7.46431208466651,3.85714285714286,6.5,0,0,1,4.12723454199712,3,5.64333333333334,9.73151408450705,7,10,1,2,9.86484368072148,140.658897978902,NA,106.495810788336,141.42135623731,NA,NA,0,0.3
"94","Bahrain","BHR",3.99866458819585,8.8512323943662,NA,8.06,2.76315789473684,7.2378854563512,2.35714285714286,0,0,2,2,1.72484842271296,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,7.82304288624318,1.62221421130762,7.05578468611805,2.26778683805537,0,0,2,2,6.12,0.526315789473683,5.62453851833621,1.71428571428572,0,0,0,0,10,5,3,8.8512323943662,0,0,1,1.5,2.97510208133539,57.951438583109,NA,NA,NA,NA,NA,0,0.3
"95","Bangladesh","BGD",0.998265812363795,9.07130281690141,NA,7.50370660218419,NA,6.31727828514281,8.42857142857143,5,4.75589510753948,2,3,3.04777555897423,8.37102932999782,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,10,0,0,5,0,0,1,1.5,7.48727624940786,NA,5.68536312036519,8.28078671210825,0,0,2,2.5,8,8.03827751196172,3.5632537533842,6.85714285714286,10,0,1,2,7.00741320436838,NA,10,9.07130281690141,0,9.51179021507896,1,2.5,9.28893585788066,219.343314626728,NA,173.205080756888,NA,NA,NA,0,0.4
"96","Bhutan","BTN",0.156690329105378,10,NA,3.53654,5.99282296650718,6.34168102387398,7.22584747396287,2.08333333333333,0,1,2,1.77827941003892,3.16227766016838,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,10,0,0,1,1,2.59431979524499,5.91001096996205,5.18011780536695,7.2230031645572,0,0,1,2,5.94,6.98564593301436,2.68336204774797,7.42857142857143,4.16666666666667,0,0,0.5,1.13308,5,7.0231235193543,10,0,0,1,1.5,3.16227766016838,244.603554180079,NA,NA,NA,NA,NA,0,0.3
"97","Burundi","BDI",0.19462012092191,3.70158450704226,NA,9.83153846153846,7.46411483253589,6.85079225352113,9.65689837110499,2.16666666666667,5,3,4,4.38628571239295,6.5567105649671,0,0,0,0,0,0,0,0,10,0,0,10,0,0,2,2,10,0,0,10,0,0,2,2,9.83009507740231,7.0456474738209,6.084064847651,9.65080138755844,0,0,3,3.5,10,9.92822966507177,10,10,4.33333333333333,10,4,4.5,9.66307692307692,5,9.31379674220999,3.70158450704226,0,0,0,1,1.92395023507425,237.50979473077,NA,NA,NA,NA,NA,0,0.3
"98","Cambodia","KHM",1.22973268853679,10,NA,5.03737171016231,NA,7.35078759537288,4.14285714285714,4,0,1,1.5,1.77827941003892,5.31483153103147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52541598058715,NA,6.85680333008448,0,0,0,0,0.5,7.25,9.33014354066986,4.70157519074576,8.28571428571428,8,0,0,2,2.82474342032463,NA,0,10,0,0,1,1,3.16227766016838,144.926525761737,NA,NA,NA,NA,NA,0,0.4
"99","China","CHN",0.0625705049875569,0,NA,2.84076923076923,NA,1.44628353433424,5.53394393447657,5,4.76606603659339,0,1,1.75710418356446,3.16227766016838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40039740299553,NA,0,5.2262203772537,0,0,0,0.5,4.36,2.91866028708134,2.89256706866847,3.71428571428571,10,0,1,1,1.32153846153846,NA,7.35360215466743,0,0,9.53213207318678,0,1,3.08741511189972,114.612803275071,NA,173.205080756888,NA,NA,153.449209875768,0,0.3
"100","Comoros","COM",NA,NA,NA,5.04928,NA,NA,6.93224635390378,1.41666666666666,5,0,1.5,3.16227766016838,3.16227766016838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.5,0.992773891679264,NA,NA,6.73566041075133,0,0,0,0.5,10,8.22966507177034,NA,8.57142857142857,2.83333333333333,10,2,3,0.0985599999999991,NA,5.29306413637899,NA,0,0,0,0,1,241.033588611133,NA,NA,NA,NA,NA,0,0.5
"101","Congo","COG",0.991243805979554,9.86355633802818,NA,6.98769230769231,NA,8.72238855542807,8.85714285714286,2.41666666666667,10,3,3.5,9.96571314901109,5.41172292274152,0,0,0,0,0,10,1,1,0,0,10,10,0,10,3,3,0,0,10,10,0,10,3,3,6.60099759360426,NA,8.64741569509747,8.7831006565368,0,10,3,3.5,9.28,10,7.58122077282796,7.71428571428572,4.83333333333333,10,2,3.5,4.69538461538462,NA,10,9.86355633802818,0,10,2,2.5,9.93154385683725,142.405277120281,NA,173.205080756888,NA,NA,NA,0,0.4
"102","France","FRA",2.19334630467316,2.90933098591549,NA,6.04547179700161,1.5,1.45466549295774,5.28571428571429,2,0,0,1,1.30601535525066,9.79333630281489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89666815140745,0,0,2.39045721866879,0,0,0,0,2.5,0,0,0.571428571428571,4,0,0,0,9.59094359400321,3,10,2.90933098591549,0,0,1,1.5,1.70567610815052,125.466730775235,NA,NA,NA,NA,NA,0,0.3
"103","Gabon","GAB",1.49044997243626,3.17341549295775,NA,7.98940826245927,3.80143540669857,4.69432527047592,8.07142857142857,1.25,0,2,2,1.33469408076747,7.73228072752054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,1,7.73228072752053,2.56960518628779,4.44111733617549,7.83763812819726,0,0,2,2,10,6.60287081339713,6.21523504799409,6.14285714285714,2.5,0,1,1,5.97881652491855,1,10,3.17341549295775,0,0,1,1,1.78140828923572,138.37290876059,NA,NA,NA,NA,NA,0,0.3
"104","Gambia","GMB",0.987237342289178,7.0906690140845,NA,9.625,6.25598086124402,7.32671526018033,8.28571428571428,1.75,10,4,4.5,9.17638874030704,2.27239630019113,0,0,0,0,0,10,1,1,10,0,10,10,0,10,4,4,10,0,10,10,0,10,4,4,9.61769203083567,6.12860576415551,7.32291189851847,8.18535277187245,0,10,4,4.5,9.25,7.51196172248804,7.56276150627616,9.57142857142857,3.5,10,1,3,10,5,7,7.0906690140845,0,10,2,3,8.42061103132338,183.443435157862,NA,173.205080756888,NA,NA,NA,0,0.3
"105","Germany","DEU",1.71507830804789,0,NA,2.59465483709642,1.5,0,2.17571428571429,1.25,0,0,0,1,6.62518654393433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87388573273673,0,0,1.46969384566991,0,0,0,0,0.799999999999999,0,0,0.571428571428571,2.5,0,0,0,4.38930967419285,3,3.78,0,0,0,0,0,1,115.346054249652,NA,NA,NA,NA,NA,0,0.3
"106","Kiribati","KIR",NA,NA,NA,9.79153846153846,NA,NA,NA,5.83333333333333,5,1,2,3.16227766016838,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,10,0,0,0,0,0,1,1,9.7893191403064,NA,NA,NA,5.71547606649408,0,1,1.5,10,5.76555023923445,NA,9.71428571428571,4.66666666666667,10,2,2.5,9.58307692307692,NA,NA,NA,7,0,0,1,1,173.205080756888,NA,NA,141.42135623731,NA,NA,0,0.7
"107","Korea DPR","PRK",NA,6.43045774647888,NA,3.375,NA,8.21522887323944,NA,3.5,5,1,1.5,2.8317862731821,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.01901349698258,NA,0,0,1,1,6.75,8.63636363636364,10,9,7,0,1,2.5,0,NA,NA,6.43045774647888,0,10,1,1,8.01901349698258,NA,NA,173.205080756888,NA,NA,NA,0,0.6
"108","Kuwait","KWT",2.31493375540919,6.8705985915493,NA,7.39,NA,3.43529929577465,1.28571428571428,0.5,2.5,1,1,2.42097968443251,9.01608582252763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91375440697744,NA,0,0,0,0,0,0.5,4.78,0.645933014354066,0,2.57142857142857,1,0,0,0,10,NA,0,6.8705985915493,0,5,1,1,5.86114263243495,127.800339134288,NA,173.205080756888,NA,NA,NA,0,0.4
"109","Luxembourg","LUX",1.80618598615474,10,NA,6.39113047179135,1.5,5,3.07857142857143,0,0,0,1,1.77827941003892,8.68461913015344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,6.28660857254318,0,0,2.13139793160666,0,0,0,0.5,5.24,0,0,0.857142857142856,0,0,0,0,7.54226094358271,3,5.3,10,0,0,1,1.5,3.16227766016838,147.276698659244,NA,NA,NA,NA,NA,0,0.3
"110","Madagascar","MDG",0.720856527849676,6.78257042253521,NA,6.35384615384616,10,7.36341171877438,8.90352536950792,9.25,2.86525560885344,4,4.5,2.49687568232111,2.35946613745546,0,10,0,0,0,0,1,1,0,10,0,10,10,0,3,3,0,10,0,10,10,0,3,3,5.20354908470393,10,7.34046698301729,8.89084825871301,9.21954445729289,0,4,4.5,10,10,7.94425301501354,8.42857142857143,8.5,0,2,3.5,2.70769230769231,10,9.37847931044442,6.78257042253521,10,5.73051121770689,2,2.5,6.23438817296653,134.36652935084,NA,173.205080756888,141.42135623731,52.6782687642637,NA,0,0.1
"111","Malta","MLT",1.30488396310146,0,NA,8.27,NA,0.501784395766675,1.85714285714286,1.25,0,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,8.08702664766229,NA,0,1.4638501094228,0,0,1,1,6.54,0,1.00356879153335,0.714285714285714,2.5,0,0,0,10,NA,3,0,0,0,1,1,1,204.532948397454,NA,NA,NA,NA,NA,0,0.4
"112","Mexico","MEX",1.73494777053818,4.66989436619718,NA,5.5338476561595,4.11483253588517,3.57817878536293,5.78571428571428,9.75,0.966916645531205,1,2,1.73353064052207,8.25693363926282,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,10,0,1,1,5.38286216406809,4.01849789832615,3.40756812266242,5.65685424949238,9.74679434480896,0,1,2,4.25,3.22966507177033,2.48646320452868,4.57142857142857,9.5,0,0,0.5,6.817695312319,5,7,4.66989436619718,10,1.93383329106241,1,1.5,3.00512848162885,152.173946350595,NA,173.205080756888,173.205080756888,NA,54.8034083046221,0,0.2
"113","Micronesia","FSM",NA,NA,NA,0,NA,NA,NA,2.66666666666667,NA,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,8,5.33333333333333,10,1,1.5,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.3,0.8
"114","Moldova Republic of","MDA",1.59145696452438,3.70158450704224,NA,8,4.79665071770335,5.32759510855435,6.44285714285714,2.58333333333333,0,1,2,1.38706533194159,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,7.74596669241483,4.79233838298523,5.07339720152705,5.6163028001397,0,0,1,2,6,4.5933014354067,6.95360571006646,3.28571428571428,5.16666666666667,0,0,0,10,5,9.6,3.70158450704224,0,0,1,1.5,1.92395023507424,179.593472041108,NA,NA,NA,NA,104.832707316491,0,0.3
"115","Mongolia","MNG",1.62379674750402,3.56954225352113,NA,6.13842,5.10047846889952,4.2555439547202,6.25496962893527,1.58333333333334,0,0,1.5,1.37452654624142,3.27317217767121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.5,5.84072512621507,4.647888855534,4.19988761950932,6.12778069853619,0,0,0,1,4.25,7.20095693779904,4.94154565591927,5,3.16666666666667,0,0,0.5,8.02684,3,7.50993925787054,3.56954225352113,0,0,0,1,1.88932322632236,169.270081231616,NA,NA,NA,NA,101.236411278864,0,0.3
"116","Morocco","MAR",0.897301627636034,4.22975352112676,NA,5.46687161359914,NA,4.03187159196874,8.14285714285715,3.08333333333333,5,1,2,2.55022656381729,7.19982168334624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.5,5.45953510441961,NA,4.02701269879265,7.92824967172092,0,0,1,1.5,5.75,3.49282296650718,3.83398966281073,6.28571428571429,6.16666666666667,0,0,0,5.18374322719827,NA,10,4.22975352112676,0,10,2,2,6.50365552679934,200.515440629886,NA,173.205080756888,NA,NA,106.157582614699,0,0.4
"117","Nauru","NRU",NA,NA,NA,4.92,NA,NA,NA,6.5,0,0,0.5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5.47722557505166,0,0,0.5,9.84,NA,NA,5.42857142857143,3,0,0,0.5,0,NA,NA,NA,10,0,1,1,1,NA,NA,NA,141.42135623731,NA,NA,0.2,0.8
"118","Panama","PAN",2.04767366226818,2.24911971830986,NA,5.18927360888998,3.04784688995215,1.52174174446135,6.71428571428572,4.33333333333333,0,0,1,1.22462506264754,7.15440229353925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18879160937521,2.2573643436327,1.33664476208016,5.8554004376912,0,0,0,1,5.26,5.09569377990431,0.794363770612849,3.42857142857143,8.66666666666667,0,0,0.5,5.11854721777996,1,10,2.24911971830986,0,0,1,1,1.49970654406449,74.7487726923261,NA,NA,NA,NA,106.131270663587,0,0.3
"119","Rwanda","RWA",0.651904868010662,8.19102112676057,NA,5.73581478268732,7.03349282296651,6.92008600024959,4.49056813807768,2.08333333333333,3.29554181729345,1,2,2.71065169881593,6.30208661109527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45776710205829,6.733121729901,6.80237562584212,1.04796346574647,0,0,0,1.5,7.5,9.06698564593302,5.64915087373862,8.85714285714286,4.16666666666667,0,0,1.5,3.97162956537463,5,0.123993419012507,8.19102112676057,0,6.5910836345869,0,0.5,7.34763263229369,202.688545494493,NA,173.205080756888,NA,NA,NA,0,0.3
"120","Samoa","WSM",NA,NA,NA,4.36,2.10287081339713,NA,NA,2.08333333333333,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79045849625013,NA,NA,0,0,0,0,8.72,3.20574162679426,NA,7.14285714285714,4.16666666666667,0,0,1,0,1,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,0.6
